,Symbol,Name,Date,Open,High,Low,Close,Adj_Close,Volume
47,AAPL,Apple Inc.,2020-03-11 00:00:00-04:00,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.9145736694336,"255,598,800"
48,AAPL,Apple Inc.,2020-03-12 00:00:00-04:00,63.98500061035156,67.5,62.0,62.057498931884766,60.306453704833984,"418,474,000"
49,AAPL,Apple Inc.,2020-03-13 00:00:00-04:00,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.53166961669922,"370,732,000"
50,AAPL,Apple Inc.,2020-03-16 00:00:00-04:00,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.84391784667969,"322,423,600"
51,AAPL,Apple Inc.,2020-03-17 00:00:00-04:00,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,61.4312858581543,"324,056,000"
52,AAPL,Apple Inc.,2020-03-18 00:00:00-04:00,59.942501068115234,62.5,59.27999877929688,61.66749954223633,59.92744064331055,"300,233,600"
53,AAPL,Apple Inc.,2020-03-19 00:00:00-04:00,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.4682846069336,"271,857,200"
54,AAPL,Apple Inc.,2020-03-20 00:00:00-04:00,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.692909240722656,"401,693,200"
55,AAPL,Apple Inc.,2020-03-23 00:00:00-04:00,57.02000045776367,57.125,53.15250015258789,56.09249877929688,54.50975799560547,"336,752,800"
56,AAPL,Apple Inc.,2020-03-24 00:00:00-04:00,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,59.97846221923828,"287,531,200"
57,AAPL,Apple Inc.,2020-03-25 00:00:00-04:00,62.6875,64.5625,61.07500076293945,61.380001068115234,59.648067474365234,"303,602,000"
58,AAPL,Apple Inc.,2020-03-26 00:00:00-04:00,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.786922454833984,"252,087,200"
59,AAPL,Apple Inc.,2020-03-27 00:00:00-04:00,63.1875,63.96749877929688,61.76250076293945,61.935001373291016,60.187408447265625,"204,216,800"
60,AAPL,Apple Inc.,2020-03-30 00:00:00-04:00,62.685001373291016,63.880001068115234,62.34999847412109,63.70249938964844,61.90503692626953,"167,976,400"
61,AAPL,Apple Inc.,2020-03-31 00:00:00-04:00,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.778690338134766,"197,002,000"
62,AAPL,Apple Inc.,2020-04-01 00:00:00-04:00,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.528079986572266,"176,218,400"
63,AAPL,Apple Inc.,2020-04-02 00:00:00-04:00,60.084999084472656,61.28749847412109,59.22499847412109,61.23249816894531,59.504730224609375,"165,934,000"
64,AAPL,Apple Inc.,2020-04-03 00:00:00-04:00,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.64956283569336,"129,880,000"
65,AAPL,Apple Inc.,2020-04-06 00:00:00-04:00,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,63.76598739624024,"201,820,400"
66,AAPL,Apple Inc.,2020-04-07 00:00:00-04:00,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.027442932128906,"202,887,200"
67,AAPL,Apple Inc.,2020-04-08 00:00:00-04:00,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.64059448242188,"168,895,200"
68,AAPL,Apple Inc.,2020-04-09 00:00:00-04:00,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.10704803466797,"161,834,800"
69,AAPL,Apple Inc.,2020-04-13 00:00:00-04:00,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.38493347167969,"131,022,800"
70,AAPL,Apple Inc.,2020-04-14 00:00:00-04:00,70.0,72.0625,69.51249694824219,71.76249694824219,69.73759460449219,"194,994,800"
71,AAPL,Apple Inc.,2020-04-15 00:00:00-04:00,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.10108947753906,"131,154,400"
72,AAPL,Apple Inc.,2020-04-16 00:00:00-04:00,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.650146484375,"157,125,200"
73,AAPL,Apple Inc.,2020-04-17 00:00:00-04:00,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.70508575439453,"215,250,000"
74,AAPL,Apple Inc.,2020-04-20 00:00:00-04:00,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.27899169921875,"130,015,200"
75,AAPL,Apple Inc.,2020-04-21 00:00:00-04:00,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.19938659667969,"180,991,600"
76,AAPL,Apple Inc.,2020-04-22 00:00:00-04:00,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.07735443115234,"116,862,400"
77,AAPL,Apple Inc.,2020-04-23 00:00:00-04:00,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.81739807128906,"124,814,400"
78,AAPL,Apple Inc.,2020-04-24 00:00:00-04:00,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.74639892578125,"126,161,200"
79,AAPL,Apple Inc.,2020-04-27 00:00:00-04:00,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.79497528076172,"117,087,600"
80,AAPL,Apple Inc.,2020-04-28 00:00:00-04:00,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.67984008789062,"112,004,800"
81,AAPL,Apple Inc.,2020-04-29 00:00:00-04:00,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.90281677246094,"137,280,800"
82,AAPL,Apple Inc.,2020-04-30 00:00:00-04:00,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.37747955322266,"183,064,000"
83,AAPL,Apple Inc.,2020-05-01 00:00:00-04:00,71.5625,74.75,71.4625015258789,72.26750183105469,70.2283706665039,"240,616,800"
84,AAPL,Apple Inc.,2020-05-04 00:00:00-04:00,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.22199249267578,"133,568,000"
85,AAPL,Apple Inc.,2020-05-05 00:00:00-04:00,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.29096984863281,"147,751,200"
86,AAPL,Apple Inc.,2020-05-06 00:00:00-04:00,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.03679656982422,"142,333,600"
87,AAPL,Apple Inc.,2020-05-07 00:00:00-04:00,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.79236602783203,"115,215,200"
88,AAPL,Apple Inc.,2020-05-08 00:00:00-04:00,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.5487289428711,"133,838,400"
89,AAPL,Apple Inc.,2020-05-11 00:00:00-04:00,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.73753356933594,"145,946,400"
90,AAPL,Apple Inc.,2020-05-12 00:00:00-04:00,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.8605728149414,"162,301,200"
91,AAPL,Apple Inc.,2020-05-13 00:00:00-04:00,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,74.94462585449219,"200,622,400"
92,AAPL,Apple Inc.,2020-05-14 00:00:00-04:00,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.40504455566406,"158,929,200"
93,AAPL,Apple Inc.,2020-05-15 00:00:00-04:00,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,74.95924377441406,"166,348,400"
94,AAPL,Apple Inc.,2020-05-18 00:00:00-04:00,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.72534942626953,"135,178,400"
95,AAPL,Apple Inc.,2020-05-19 00:00:00-04:00,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.28199768066406,"101,729,600"
96,AAPL,Apple Inc.,2020-05-20 00:00:00-04:00,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.76554870605469,"111,504,800"
97,AAPL,Apple Inc.,2020-05-21 00:00:00-04:00,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.18576049804688,"102,688,800"
98,AAPL,Apple Inc.,2020-05-22 00:00:00-04:00,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.68272399902344,"81,803,200"
99,AAPL,Apple Inc.,2020-05-26 00:00:00-04:00,80.875,81.05999755859375,79.125,79.18250274658203,77.15653991699219,"125,522,000"
100,AAPL,Apple Inc.,2020-05-27 00:00:00-04:00,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.49267578125,"112,945,200"
101,AAPL,Apple Inc.,2020-05-28 00:00:00-04:00,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.52680206298828,"133,560,800"
102,AAPL,Apple Inc.,2020-05-29 00:00:00-04:00,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.45130920410156,"153,532,400"
103,AAPL,Apple Inc.,2020-06-01 00:00:00-04:00,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.4037857055664,"80,791,200"
104,AAPL,Apple Inc.,2020-06-02 00:00:00-04:00,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.76673889160156,"87,642,800"
105,AAPL,Apple Inc.,2020-06-03 00:00:00-04:00,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.20037841796875,"104,491,200"
106,AAPL,Apple Inc.,2020-06-04 00:00:00-04:00,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.51828002929688,"87,560,400"
107,AAPL,Apple Inc.,2020-06-05 00:00:00-04:00,80.8375015258789,82.9375,80.80750274658203,82.875,80.75457000732422,"137,250,400"
108,AAPL,Apple Inc.,2020-06-08 00:00:00-04:00,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.2320327758789,"95,654,400"
109,AAPL,Apple Inc.,2020-06-09 00:00:00-04:00,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.79715728759766,"147,712,400"
110,AAPL,Apple Inc.,2020-06-10 00:00:00-04:00,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.95305633544922,"166,651,600"
111,AAPL,Apple Inc.,2020-06-11 00:00:00-04:00,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.82640075683594,"201,662,400"
112,AAPL,Apple Inc.,2020-06-12 00:00:00-04:00,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.53287506103516,"200,146,000"
113,AAPL,Apple Inc.,2020-06-15 00:00:00-04:00,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.55355072021484,"138,808,800"
114,AAPL,Apple Inc.,2020-06-16 00:00:00-04:00,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.76791381835938,"165,428,800"
115,AAPL,Apple Inc.,2020-06-17 00:00:00-04:00,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.64854431152344,"114,406,400"
116,AAPL,Apple Inc.,2020-06-18 00:00:00-04:00,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.68266296386719,"96,820,400"
117,AAPL,Apple Inc.,2020-06-19 00:00:00-04:00,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.1930160522461,"264,476,000"
118,AAPL,Apple Inc.,2020-06-22 00:00:00-04:00,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.4219741821289,"135,445,200"
119,AAPL,Apple Inc.,2020-06-23 00:00:00-04:00,91.0,93.09500122070312,90.56749725341795,91.63249969482422,89.28799438476562,"212,155,600"
120,AAPL,Apple Inc.,2020-06-24 00:00:00-04:00,91.25,92.19750213623048,89.62999725341797,90.01499938964844,87.71186828613281,"192,623,200"
121,AAPL,Apple Inc.,2020-06-25 00:00:00-04:00,90.1750030517578,91.25,89.39250183105469,91.20999908447266,88.87631225585938,"137,522,400"
122,AAPL,Apple Inc.,2020-06-26 00:00:00-04:00,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,86.14549255371094,"205,256,800"
123,AAPL,Apple Inc.,2020-06-29 00:00:00-04:00,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.1308822631836,"130,646,000"
124,AAPL,Apple Inc.,2020-06-30 00:00:00-04:00,90.0199966430664,91.49500274658205,90.0,91.1999969482422,88.8665542602539,"140,223,200"
125,AAPL,Apple Inc.,2020-07-01 00:00:00-04:00,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.69845581054688,"110,737,200"
126,AAPL,Apple Inc.,2020-07-02 00:00:00-04:00,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.69845581054688,"114,041,600"
127,AAPL,Apple Inc.,2020-07-06 00:00:00-04:00,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.07118225097656,"118,655,600"
128,AAPL,Apple Inc.,2020-07-07 00:00:00-04:00,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,90.78858184814452,"112,424,400"
129,AAPL,Apple Inc.,2020-07-08 00:00:00-04:00,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.90308380126952,"117,092,000"
130,AAPL,Apple Inc.,2020-07-09 00:00:00-04:00,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,93.3025894165039,"125,642,800"
131,AAPL,Apple Inc.,2020-07-10 00:00:00-04:00,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,93.46578216552734,"90,257,200"
132,AAPL,Apple Inc.,2020-07-13 00:00:00-04:00,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,93.03459930419922,"191,649,200"
133,AAPL,Apple Inc.,2020-07-14 00:00:00-04:00,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,94.5741729736328,"170,989,200"
134,AAPL,Apple Inc.,2020-07-15 00:00:00-04:00,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,95.224609375,"153,198,000"
135,AAPL,Apple Inc.,2020-07-16 00:00:00-04:00,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.05288696289062,"110,577,600"
136,AAPL,Apple Inc.,2020-07-17 00:00:00-04:00,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,93.86285400390624,"92,186,800"
137,AAPL,Apple Inc.,2020-07-20 00:00:00-04:00,96.4175033569336,98.5,96.0625,98.35749816894533,95.8409194946289,"90,318,000"
138,AAPL,Apple Inc.,2020-07-21 00:00:00-04:00,99.17250061035156,99.25,96.74250030517578,97.0,94.51815795898438,"103,433,200"
139,AAPL,Apple Inc.,2020-07-22 00:00:00-04:00,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,94.78369140625,"89,001,600"
140,AAPL,Apple Inc.,2020-07-23 00:00:00-04:00,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,90.4694595336914,"197,004,400"
141,AAPL,Apple Inc.,2020-07-24 00:00:00-04:00,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,90.24535369873048,"185,438,800"
142,AAPL,Apple Inc.,2020-07-27 00:00:00-04:00,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,92.3841781616211,"121,214,000"
143,AAPL,Apple Inc.,2020-07-28 00:00:00-04:00,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,90.86653900146484,"103,625,600"
144,AAPL,Apple Inc.,2020-07-29 00:00:00-04:00,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.60829162597656,"90,329,200"
145,AAPL,Apple Inc.,2020-07-30 00:00:00-04:00,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,93.72889709472656,"158,130,000"
146,AAPL,Apple Inc.,2020-07-31 00:00:00-04:00,102.88500213623048,106.41500091552734,100.8249969482422,106.26000213623048,103.54122161865234,"374,336,800"
147,AAPL,Apple Inc.,2020-08-03 00:00:00-04:00,108.1999969482422,111.6374969482422,107.89250183105467,108.9375,106.15020751953124,"308,151,200"
148,AAPL,Apple Inc.,2020-08-04 00:00:00-04:00,109.13249969482422,110.79000091552734,108.3874969482422,109.66500091552734,106.85910034179688,"173,071,600"
149,AAPL,Apple Inc.,2020-08-05 00:00:00-04:00,109.37750244140624,110.39250183105467,108.89749908447266,110.0625,107.2464370727539,"121,776,800"
150,AAPL,Apple Inc.,2020-08-06 00:00:00-04:00,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,110.98818969726562,"202,428,800"
151,AAPL,Apple Inc.,2020-08-07 00:00:00-04:00,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,108.4647979736328,"198,045,600"
152,AAPL,Apple Inc.,2020-08-10 00:00:00-04:00,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.04129791259766,"212,403,600"
153,AAPL,Apple Inc.,2020-08-11 00:00:00-04:00,111.97000122070312,112.48249816894533,109.10749816894533,109.375,106.76868438720705,"187,902,400"
154,AAPL,Apple Inc.,2020-08-12 00:00:00-04:00,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,110.31706237792967,"165,598,000"
155,AAPL,Apple Inc.,2020-08-13 00:00:00-04:00,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,112.2694091796875,"210,082,000"
156,AAPL,Apple Inc.,2020-08-14 00:00:00-04:00,114.83000183105467,115.0,113.04499816894533,114.90750122070312,112.16936492919922,"165,565,200"
157,AAPL,Apple Inc.,2020-08-17 00:00:00-04:00,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,111.87649536132812,"119,561,600"
158,AAPL,Apple Inc.,2020-08-18 00:00:00-04:00,114.35250091552734,116.0,114.00749969482422,115.5625,112.8087387084961,"105,633,600"
159,AAPL,Apple Inc.,2020-08-19 00:00:00-04:00,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,112.95028686523438,"145,538,000"
160,AAPL,Apple Inc.,2020-08-20 00:00:00-04:00,115.75,118.39250183105467,115.73249816894533,118.2750015258789,115.45659637451172,"126,907,200"
161,AAPL,Apple Inc.,2020-08-21 00:00:00-04:00,119.2624969482422,124.86750030517578,119.25,124.37000274658205,121.4063720703125,"338,054,800"
162,AAPL,Apple Inc.,2020-08-24 00:00:00-04:00,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,122.8584213256836,"345,937,600"
163,AAPL,Apple Inc.,2020-08-25 00:00:00-04:00,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,121.8505401611328,"211,495,600"
164,AAPL,Apple Inc.,2020-08-26 00:00:00-04:00,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.50759887695312,"163,022,400"
165,AAPL,Apple Inc.,2020-08-27 00:00:00-04:00,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,122.03111267089844,"155,552,400"
166,AAPL,Apple Inc.,2020-08-28 00:00:00-04:00,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,121.83345794677734,"187,630,000"
167,AAPL,Apple Inc.,2020-08-31 00:00:00-04:00,127.58000183105467,131.0,126.0,129.0399932861328,125.96508026123048,"225,702,700"
168,AAPL,Apple Inc.,2020-09-01 00:00:00-04:00,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,130.9826202392578,"151,948,100"
169,AAPL,Apple Inc.,2020-09-02 00:00:00-04:00,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.26885986328125,"200,119,000"
170,AAPL,Apple Inc.,2020-09-03 00:00:00-04:00,126.91000366210938,128.83999633789062,120.5,120.87999725341795,117.99954986572266,"257,599,600"
171,AAPL,Apple Inc.,2020-09-04 00:00:00-04:00,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,118.07762908935548,"332,607,200"
172,AAPL,Apple Inc.,2020-09-08 00:00:00-04:00,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,110.131591796875,"231,366,600"
173,AAPL,Apple Inc.,2020-09-09 00:00:00-04:00,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,114.5243682861328,"176,940,500"
174,AAPL,Apple Inc.,2020-09-10 00:00:00-04:00,120.36000061035156,120.5,112.5,113.48999786376952,110.7856216430664,"182,274,400"
175,AAPL,Apple Inc.,2020-09-11 00:00:00-04:00,114.56999969482422,115.2300033569336,110.0,112.0,109.33113861083984,"180,860,300"
176,AAPL,Apple Inc.,2020-09-14 00:00:00-04:00,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,112.6110610961914,"140,150,100"
177,AAPL,Apple Inc.,2020-09-15 00:00:00-04:00,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,112.7867660522461,"184,642,000"
