,Date,Open,High,Low,Close,Adj_Close,Volume,Symbol
0,2021-01-04 00:00:00-05:00,49.83000183105469,50.59999847412109,48.7599983215332,48.91999816894531,47.526161193847656,"1,101,100",ACM
1,2021-01-04 00:00:00-05:00,88.0,88.12449645996094,85.35700225830078,86.30650329589844,85.99476623535156,"37,324,000",GOOGL
2,2021-01-04 00:00:00-05:00,8.550000190734863,8.619999885559082,8.210000038146973,8.270000457763672,6.84032678604126,"542,900",ACCO
3,2021-01-04 00:00:00-05:00,385.75,387.0,372.4599914550781,378.1300048828125,378.1300048828125,"432,600",ZBRA
4,2021-01-04 00:00:00-05:00,36.20000076293945,36.459999084472656,34.630001068115234,34.869998931884766,34.869998931884766,"1,334,600",SKX
5,2021-01-04 00:00:00-05:00,67.73999786376953,67.73999786376953,64.58000183105469,65.44000244140625,60.33610534667969,"185,000",MGRC
6,2021-01-04 00:00:00-05:00,182.25999450683597,182.58999633789065,174.72999572753906,177.67999267578125,175.51177978515625,"13,426,600",DIS
7,2021-01-04 00:00:00-05:00,21.700000762939453,21.709999084472656,20.040000915527344,20.3799991607666,20.3799991607666,"40,642,500",CCL
8,2021-01-04 00:00:00-05:00,50.43999862670898,50.70000076293945,48.0989990234375,49.59000015258789,49.59000015258789,"18,844,900",SNAP
9,2021-01-04 00:00:00-05:00,34.310001373291016,34.47999954223633,32.52000045776367,33.45000076293945,30.16961479187012,"495,200",HWC
10,2021-01-04 00:00:00-05:00,17.079999923706055,17.290000915527344,16.739999771118164,16.899999618530273,15.882542610168455,"2,909,700",GPK
11,2021-01-04 00:00:00-05:00,260.3999938964844,260.5,250.8999938964844,253.19000244140625,235.4305725097656,"3,797,100",FDX
12,2021-01-04 00:00:00-05:00,134.35000610351562,134.89999389648438,132.49000549316406,133.39999389648438,115.64247131347656,"1,837,000",KMB
13,2021-01-04 00:00:00-05:00,8.430000305175781,8.489999771118164,7.860000133514404,8.119999885559082,8.119999885559082,"2,828,500",AXL
14,2021-01-04 00:00:00-05:00,43.619998931884766,43.68000030517578,41.84000015258789,42.65999984741211,40.61359786987305,"1,809,100",TOL
15,2021-01-04 00:00:00-05:00,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,126.54422760009766,"143,301,900",AAPL
16,2021-01-04 00:00:00-05:00,68.81999969482422,69.30999755859375,66.31999969482422,66.66000366210938,61.4202880859375,"534,600",RBA
17,2021-01-04 00:00:00-05:00,3.819999933242798,3.819999933242798,3.609999895095825,3.7300000190734863,3.7300000190734863,"488,000",GLYC
18,2021-01-05 00:00:00-05:00,251.5,254.7700042724609,250.0500030517578,253.17999267578125,235.4212951660156,"3,271,100",FDX
19,2021-01-05 00:00:00-05:00,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.10877990722656,"97,664,900",AAPL
20,2021-01-05 00:00:00-05:00,42.209999084472656,42.97999954223633,42.02000045776367,42.40999984741211,40.37559127807617,"2,249,900",TOL
21,2021-01-05 00:00:00-05:00,48.70000076293945,50.58000183105469,48.70000076293945,50.209999084472656,48.77940368652344,"940,300",ACM
22,2021-01-05 00:00:00-05:00,65.44000244140625,68.22000122070312,65.44000244140625,67.4000015258789,62.143253326416016,"104,400",MGRC
23,2021-01-05 00:00:00-05:00,66.55999755859375,68.52999877929688,66.3499984741211,68.41000366210938,63.032711029052734,"317,600",RBA
24,2021-01-05 00:00:00-05:00,16.889999389648438,17.010000228881836,16.729999542236328,16.8700008392334,15.854351043701172,"2,011,400",GPK
25,2021-01-05 00:00:00-05:00,20.18000030517578,20.850000381469727,20.149999618530277,20.600000381469727,20.600000381469727,"32,464,400",CCL
26,2021-01-05 00:00:00-05:00,3.7100000381469727,3.809999942779541,3.630000114440918,3.640000104904175,3.640000104904175,"850,100",GLYC
27,2021-01-05 00:00:00-05:00,176.1999969482422,180.33999633789065,176.1999969482422,178.44000244140625,176.26251220703125,"7,771,800",DIS
28,2021-01-05 00:00:00-05:00,33.63999938964844,34.59000015258789,33.029998779296875,34.15999984741211,30.809986114501957,"496,600",HWC
29,2021-01-05 00:00:00-05:00,86.25450134277344,87.34149932861328,85.84500122070312,87.00250244140625,86.68824768066406,"20,360,000",GOOGL
30,2021-01-05 00:00:00-05:00,376.510009765625,381.80999755859375,374.9700012207031,380.5700073242188,380.5700073242188,"374,700",ZBRA
31,2021-01-05 00:00:00-05:00,8.25,8.5600004196167,8.220000267028809,8.529999732971191,7.055379390716553,"455,000",ACCO
32,2021-01-05 00:00:00-05:00,34.66999816894531,35.63999938964844,34.56999969482422,35.380001068115234,35.380001068115234,"972,900",SKX
33,2021-01-05 00:00:00-05:00,49.34999847412109,50.63999938964844,49.2599983215332,50.310001373291016,50.310001373291016,"8,863,400",SNAP
34,2021-01-05 00:00:00-05:00,8.100000381469727,8.300000190734863,8.039999961853027,8.229999542236328,8.229999542236328,"1,173,800",AXL
35,2021-01-05 00:00:00-05:00,133.69000244140625,133.74000549316406,131.4199981689453,133.5399932861328,115.76384735107422,"2,246,200",KMB
36,2021-01-06 00:00:00-05:00,8.40999984741211,8.770000457763672,8.390000343322754,8.670000076293945,8.670000076293945,"2,797,800",AXL
37,2021-01-06 00:00:00-05:00,51.43999862670898,55.27999877929688,50.68999862670898,54.81999969482422,53.258056640625,"3,524,900",ACM
38,2021-01-06 00:00:00-05:00,49.11000061035156,51.08000183105469,48.470001220703125,49.81999969482422,49.81999969482422,"15,054,100",SNAP
39,2021-01-06 00:00:00-05:00,35.0,38.34000015258789,34.16999816894531,37.5,33.82243728637695,"864,200",HWC
40,2021-01-06 00:00:00-05:00,8.720000267028809,9.079999923706056,8.680000305175781,8.84000015258789,7.311788558959961,"862,500",ACCO
41,2021-01-06 00:00:00-05:00,17.139999389648438,17.860000610351562,17.100000381469727,17.780000686645508,16.70956802368164,"3,773,600",GPK
42,2021-01-06 00:00:00-05:00,68.48999786376953,73.66000366210938,68.48999786376953,72.66000366210938,66.99301147460938,"154,000",MGRC
43,2021-01-06 00:00:00-05:00,250.4600067138672,258.9800109863281,250.3800048828125,253.55999755859372,235.77459716796875,"3,605,300",FDX
44,2021-01-06 00:00:00-05:00,3.700000047683716,3.809999942779541,3.630000114440918,3.700000047683716,3.700000047683716,"1,033,300",GLYC
45,2021-01-06 00:00:00-05:00,35.810001373291016,37.84000015258789,35.779998779296875,37.459999084472656,37.459999084472656,"1,928,300",SKX
46,2021-01-06 00:00:00-05:00,85.01300048828125,87.19850158691406,84.80500030517578,86.14399719238281,85.83283996582031,"46,588,000",GOOGL
47,2021-01-06 00:00:00-05:00,377.2200012207031,397.1199951171875,377.2200012207031,394.8200073242188,394.8200073242188,"419,500",ZBRA
48,2021-01-06 00:00:00-05:00,133.6999969482422,134.60000610351562,132.47000122070312,132.83999633789062,115.15702056884766,"1,821,800",KMB
49,2021-01-06 00:00:00-05:00,127.72000122070312,131.0500030517578,126.37999725341795,126.5999984741211,123.7964324951172,"155,088,000",AAPL
50,2021-01-06 00:00:00-05:00,178.32000732421875,181.6100006103516,177.27999877929688,179.1199951171875,176.9342041015625,"7,517,800",DIS
51,2021-01-06 00:00:00-05:00,20.540000915527344,20.920000076293945,20.15999984741211,20.399999618530277,20.399999618530277,"35,295,900",CCL
52,2021-01-06 00:00:00-05:00,41.52000045776367,42.630001068115234,41.220001220703125,42.36000061035156,40.32798767089844,"4,181,600",TOL
53,2021-01-06 00:00:00-05:00,68.12000274658203,68.54000091552734,67.0199966430664,67.75,62.42460250854492,"607,300",RBA
54,2021-01-07 00:00:00-05:00,68.08000183105469,69.37000274658203,67.87999725341797,68.62999725341797,63.23541641235352,"367,500",RBA
55,2021-01-07 00:00:00-05:00,254.08999633789065,256.2099914550781,245.4499969482422,246.02999877929688,228.77276611328125,"5,657,300",FDX
56,2021-01-07 00:00:00-05:00,8.920000076293945,9.890000343322754,8.859999656677246,9.760000228881836,9.760000228881836,"4,565,600",AXL
57,2021-01-07 00:00:00-05:00,37.75,39.209999084472656,37.18999862670898,38.84000015258789,35.03102493286133,"636,500",HWC
58,2021-01-07 00:00:00-05:00,37.5099983215332,38.209999084472656,37.09999847412109,37.470001220703125,37.470001220703125,"2,804,000",SKX
59,2021-01-07 00:00:00-05:00,55.20000076293945,55.72999954223633,54.68999862670898,54.97999954223633,53.41350173950195,"1,238,800",ACM
60,2021-01-07 00:00:00-05:00,72.75,74.66999816894531,72.5,74.5,68.68949127197266,"108,400",MGRC
61,2021-01-07 00:00:00-05:00,132.36000061035156,132.60000610351562,130.22000122070312,131.60000610351562,114.08209991455078,"1,957,000",KMB
62,2021-01-07 00:00:00-05:00,8.899999618530273,8.899999618530273,8.640000343322754,8.729999542236328,7.220803260803223,"412,300",ACCO
63,2021-01-07 00:00:00-05:00,50.34999847412109,53.81999969482422,50.34999847412109,52.43999862670898,52.43999862670898,"20,559,800",SNAP
64,2021-01-07 00:00:00-05:00,3.880000114440918,3.920000076293945,3.75,3.859999895095825,3.859999895095825,"649,000",GLYC
