,Date,Open,High,Low,Close,Adj_Close,Volume,Symbol
0,2022-01-03 00:00:00-05:00,77.38999938964844,78.20999908447266,76.43000030517578,77.3499984741211,75.1461181640625,"399,100",ACM
1,2022-01-03 00:00:00-05:00,145.05499267578125,145.8509979248047,143.71299743652344,144.9915008544922,144.46778869628906,"28,646,000",GOOGL
2,2022-01-03 00:00:00-05:00,8.289999961853027,8.420000076293945,8.270000457763672,8.289999961853027,7.068378925323486,"308,800",ACCO
3,2022-01-03 00:00:00-05:00,592.0800170898438,599.72998046875,578.489990234375,583.9000244140625,583.9000244140625,"272,600",ZBRA
4,2022-01-03 00:00:00-05:00,43.81999969482422,44.52999877929688,43.540000915527344,44.459999084472656,44.459999084472656,"1,513,200",SKX
5,2022-01-03 00:00:00-05:00,80.1500015258789,81.8499984741211,79.29000091552734,79.7300033569336,75.18425750732422,"71,600",MGRC
6,2022-01-03 00:00:00-05:00,155.8300018310547,157.55999755859375,155.36000061035156,156.75999450683594,154.84706115722656,"10,222,800",DIS
7,2022-01-03 00:00:00-05:00,20.559999465942383,21.739999771118164,20.43000030517578,21.40999984741211,21.40999984741211,"38,836,800",CCL
8,2022-01-03 00:00:00-05:00,47.630001068115234,47.709999084472656,45.9900016784668,46.59000015258789,46.59000015258789,"7,931,400",SNAP
9,2022-01-03 00:00:00-05:00,50.470001220703125,51.650001525878906,50.25,50.84999847412109,46.97080612182617,"439,500",HWC
10,2022-01-03 00:00:00-05:00,19.559999465942383,19.739999771118164,19.34000015258789,19.649999618530277,18.76546287536621,"2,333,900",GPK
11,2022-01-03 00:00:00-05:00,259.79998779296875,261.69000244140625,256.9599914550781,258.54998779296875,243.06402587890625,"1,752,400",FDX
12,2022-01-03 00:00:00-05:00,141.8800048828125,142.85000610351562,139.61000061035156,142.42999267578125,127.73836517333984,"1,994,200",KMB
13,2022-01-03 00:00:00-05:00,9.489999771118164,9.850000381469728,9.470000267028809,9.56999969482422,9.56999969482422,"1,133,200",AXL
14,2022-01-03 00:00:00-05:00,72.43000030517578,72.75,69.1500015258789,70.23999786376953,67.6360855102539,"1,805,700",TOL
15,2022-01-03 00:00:00-05:00,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683597,179.0765838623047,"104,487,900",AAPL
16,2022-01-03 00:00:00-05:00,61.150001525878906,61.72999954223633,60.36000061035156,61.41999816894531,57.44788360595703,"273,400",RBA
17,2022-01-03 00:00:00-05:00,1.4299999475479126,1.600000023841858,1.4299999475479126,1.5800000429153442,1.5800000429153442,"413,700",GLYC
18,2022-01-04 00:00:00-05:00,259.6499938964844,265.94000244140625,259.3099975585937,264.9100036621094,249.04312133789065,"2,586,600",FDX
19,2022-01-04 00:00:00-05:00,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,176.8037872314453,"99,310,400",AAPL
20,2022-01-04 00:00:00-05:00,70.86000061035156,71.94999694824219,70.62000274658203,71.33000183105469,68.6856689453125,"1,899,800",TOL
21,2022-01-04 00:00:00-05:00,77.86000061035156,78.62000274658203,77.36000061035156,77.87000274658203,75.79830932617188,"739,300",ACM
22,2022-01-04 00:00:00-05:00,79.7300033569336,81.91000366210938,79.7300033569336,81.81999969482422,77.15511322021484,"64,000",MGRC
23,2022-01-04 00:00:00-05:00,61.34999847412109,61.68000030517578,60.77000045776367,61.209999084472656,57.25146484375,"243,600",RBA
24,2022-01-04 00:00:00-05:00,19.780000686645508,20.57999992370605,19.75,20.149999618530277,19.242956161499023,"3,014,100",GPK
25,2022-01-04 00:00:00-05:00,22.059999465942383,22.3799991607666,21.51000022888184,21.729999542236328,21.729999542236328,"44,776,400",CCL
26,2022-01-04 00:00:00-05:00,1.600000023841858,1.6100000143051147,1.4700000286102295,1.5,1.5,"211,200",GLYC
27,2022-01-04 00:00:00-05:00,158.58999633789062,160.32000732421875,155.5500030517578,155.72999572753906,153.8296356201172,"16,582,000",DIS
28,2022-01-04 00:00:00-05:00,51.400001525878906,52.959999084472656,51.130001068115234,52.36000061035156,48.3656120300293,"306,000",HWC
29,2022-01-04 00:00:00-05:00,145.39599609375,146.48500061035156,143.7165069580078,144.39950561523438,143.8779296875,"28,400,000",GOOGL
30,2022-01-04 00:00:00-05:00,584.75,589.280029296875,574.3099975585938,587.5999755859375,587.5999755859375,"346,000",ZBRA
31,2022-01-04 00:00:00-05:00,8.369999885559082,8.520000457763672,8.350000381469727,8.359999656677246,7.128063201904297,"380,000",ACCO
32,2022-01-04 00:00:00-05:00,45.400001525878906,46.9900016784668,45.209999084472656,46.43999862670898,46.43999862670898,"1,410,400",SKX
33,2022-01-04 00:00:00-05:00,46.84999847412109,46.9900016784668,42.459999084472656,44.02999877929688,44.02999877929688,"26,659,100",SNAP
